Error,Time,Features
86.318099990470785,2015-04-16 23:01:27,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'rbf', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
86.352935524417532,2015-04-16 23:06:38,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'rbf', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': True}"
88.870279996558281,2015-04-16 23:12:18,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'rbf', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
85.515721341114983,2015-04-16 23:15:24,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
98.695994337387447,2015-04-16 23:31:45,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
86.275615062345196,2015-04-16 23:51:59,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
85.541763679113686,2015-04-16 23:54:21,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
85.515721341114983,2015-04-16 23:57:04,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
99.786043041925012,2015-04-17 00:05:05,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
91.451705210810104,2015-04-17 00:11:26,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
91.269979307585118,2015-04-17 00:13:50,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
85.418706608075553,2015-04-17 00:17:29,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
85.541763679113686,2015-04-17 00:21:11,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
85.42406497698984,2015-04-17 00:24:13,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'provided_answer': True, 'question_percent': False, 'wiki_answer': False, 'foreign': True, 'ngram_range': (2, 10), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
85.420433892106814,2015-04-17 00:27:48,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
85.420433892106814,2015-04-17 00:31:21,"Continuous{'all_upper': False, 'word': False, 'use_dictionary': False, 'dictionary': [], 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'use_dictionary': False, 'dictionary': [], 'kernel': 'sigmoid', 'category_average': True, 'provided_answer': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': False, 'user_average': True, 'question_count': False, 'before_noun': False}"
